Unnamed: 0,StudentId,CGPA,Major Projects,Certifications,Mini Projects,Technical Skills Rating,Internship,Hackathon,12th Percentage,10th Percentage,backlogs,PlacementStatus,Name,Age,Department,Attendance,Aptitude Score,Coding Score,Technical Interview Score,Programming Languages Known,Soft Skills Rating,Communication Score,Extra Curricular Activities,Expected Salary
9463,9464,7.4,1,2,0,8,No,Yes,64,86,4,NotPlaced,Vikram Choudhury,23,Electrical & Electronics Engineering,74.3,36.1,62.0,59.1,"SQL, Go, Python, Java, Swift",4.3,81.5,Yes,5.8
9464,9465,8.2,1,3,0,9,No,Yes,76,74,0,Placed,Priya Das,24,Mechanical Engineering,97.2,92.5,83.3,86.1,"Java, Go, Python, C++, SQL",4.2,87.2,No,20.9
9465,9466,8.4,0,3,3,8,No,Yes,89,73,1,NotPlaced,Sneha Mishra,24,Civil Engineering,74.2,62.4,62.6,78.5,"Kotlin, SQL, JavaScript",4.9,95.5,Yes,5.8
9466,9467,6.8,0,1,1,7,No,No,73,62,4,NotPlaced,Aadhya Reddy,22,Information Technology,63.5,65.5,69.8,51.6,"Python, Java, JavaScript",4.7,89.5,No,3.98
9467,9468,6.5,0,2,0,8,No,Yes,60,68,0,Placed,Deepak Rao,24,Electronics & Communication Engineering,78.3,80.3,59.5,64.1,"Python, Java, Swift, C++, JavaScript",4.1,72.0,No,10.43
9468,9469,8.4,2,3,2,8,Yes,Yes,78,82,0,Placed,Ishaan Pillai,23,Computer Science & Engineering,80.1,67.4,100.0,87.8,"Python, Go, JavaScript",5.0,87.1,No,29.14
9469,9470,8.3,2,3,2,9,Yes,Yes,90,86,1,Placed,Aryan Pandey,21,Mechanical Engineering,99.3,90.4,87.7,91.1,"SQL, Python, JavaScript, C++, Java",5.0,95.0,Yes,29.67
9470,9471,8.1,1,3,2,9,Yes,Yes,71,87,1,Placed,Aryan Singh,22,Computer Science & Engineering,82.5,81.1,100.0,80.5,"Python, Kotlin, C++",5.0,99.9,No,25.8
9471,9472,8.7,2,3,2,9,Yes,Yes,79,84,0,Placed,Sneha Joshi,20,Electronics & Communication Engineering,90.2,84.1,92.3,86.7,"C++, Python, SQL, Java, Swift",4.4,88.5,Yes,40.11
9472,9473,7.9,1,3,0,8,Yes,Yes,76,83,1,Placed,Neha Mishra,22,Computer Science & Engineering,81.8,91.8,98.2,78.6,"JavaScript, Python, SQL, Java",4.5,92.0,No,24.85
9473,9474,7.3,1,1,2,7,No,Yes,60,71,3,NotPlaced,Amit Sen,22,Computer Science & Engineering,65.9,62.8,59.5,50.5,"JavaScript, Swift, Java",4.4,91.0,No,5.58
9474,9475,7.9,0,1,0,6,No,No,61,62,4,NotPlaced,Vikram Chatterjee,21,Computer Science & Engineering,70.4,48.8,72.2,52.5,"JavaScript, Java, SQL",3.1,65.0,No,5.8
9475,9476,7.5,1,1,1,6,No,Yes,55,66,3,NotPlaced,Meghna Choudhury,20,Computer Science & Engineering,60.9,53.8,59.7,47.1,"C++, SQL",3.5,69.2,No,5.38
9476,9477,6.5,0,1,0,6,No,No,56,71,2,NotPlaced,Vivek Pillai,20,Computer Science & Engineering,89.4,49.0,62.0,56.7,"C++, Java, JavaScript",3.7,79.5,No,3.43
9477,9478,7.3,1,1,1,6,No,Yes,55,65,3,NotPlaced,Alok Pillai,20,Computer Science & Engineering,64.3,53.8,61.5,58.4,"C++, Java, Python",4.5,86.7,No,4.74
9478,9479,7.5,1,1,0,7,No,Yes,55,62,4,NotPlaced,Kabir Verma,21,Information Technology,83.8,64.4,73.7,57.2,"Java, C++, Python",3.9,82.3,No,5.8
9479,9480,8.2,2,3,0,7,Yes,Yes,75,66,1,NotPlaced,Diya Kumar,24,Information Technology,69.7,42.1,76.9,62.3,"Java, SQL, JavaScript",3.9,83.7,Yes,5.8
9480,9481,8.0,1,3,1,8,Yes,No,80,70,3,NotPlaced,Krishna Pandey,20,Information Technology,81.1,35.8,85.0,69.2,"SQL, JavaScript, Python",4.8,90.6,No,5.8
9481,9482,7.9,1,2,2,7,Yes,Yes,75,70,3,NotPlaced,Aadhya Iyer,24,Information Technology,83.2,73.5,79.0,60.8,"Kotlin, Python, Java",4.0,73.1,Yes,5.8
9482,9483,7.6,0,1,0,7,No,Yes,55,70,3,NotPlaced,Kiran Nair,23,Mechanical Engineering,79.0,53.4,55.8,62.0,"JavaScript, Python",4.2,72.1,Yes,5.05
9483,9484,7.8,0,3,2,9,Yes,No,81,81,1,Placed,Divya Pandey,21,Electronics & Communication Engineering,85.8,85.2,86.8,83.5,"C++, Go, Python",5.0,97.9,No,20.22
9484,9485,6.5,0,3,0,7,Yes,Yes,74,69,2,NotPlaced,Riya Mishra,24,Computer Science & Engineering,75.6,67.7,57.0,52.5,"JavaScript, C++",4.1,86.6,No,5.8
9485,9486,6.6,0,2,1,7,Yes,Yes,71,84,3,NotPlaced,Dev Iyer,20,Computer Science & Engineering,86.4,50.4,77.9,50.3,"Python, SQL",4.1,82.5,No,5.8
9486,9487,7.5,2,1,0,8,No,No,61,63,1,Placed,Sneha Sen,20,Computer Science & Engineering,91.3,89.0,91.5,71.9,"C++, Java, Python",4.1,76.1,No,17.94
9487,9488,6.9,1,1,1,6,Yes,Yes,55,65,2,NotPlaced,Siddhi Choudhury,24,Mechanical Engineering,61.8,30.0,47.7,51.6,"SQL, Python, C++",4.4,95.7,Yes,5.34
9488,9489,7.4,1,1,1,6,No,No,57,57,2,NotPlaced,Aadhya Verma,24,Computer Science & Engineering,76.0,54.7,53.7,53.2,"Java, SQL",3.8,81.8,Yes,5.8
9489,9490,8.2,2,3,0,8,Yes,Yes,74,66,1,NotPlaced,Yash Mehta,23,Electronics & Communication Engineering,91.7,69.1,77.4,69.2,"Swift, Kotlin, Java, C++",4.4,90.2,No,5.8
9490,9491,6.5,1,1,1,6,No,No,57,60,2,NotPlaced,Divya Mishra,21,Computer Science & Engineering,85.9,43.3,48.0,46.3,"Java, C++, SQL",4.4,86.2,No,3.98
9491,9492,7.5,0,3,1,7,Yes,Yes,66,66,1,Placed,Kiran Patel,22,Information Technology,91.7,98.5,82.6,67.0,"Swift, C++, SQL",4.8,93.7,No,20.41
9492,9493,7.6,1,1,0,8,No,Yes,73,72,4,NotPlaced,Tanvi Pandey,23,Electrical & Electronics Engineering,66.9,62.0,60.2,71.5,"SQL, C++, Python, Java, Swift",3.8,79.2,Yes,5.71
9493,9494,8.5,2,3,2,9,Yes,Yes,81,76,0,Placed,Aryan Verma,23,Computer Science & Engineering,86.6,85.7,100.0,98.7,"C++, Python, Swift, SQL, Java",4.9,98.3,No,40.6
9494,9495,8.5,1,3,2,9,Yes,Yes,78,88,0,Placed,Aditi Pandey,23,Information Technology,96.4,76.5,100.0,88.0,"Java, Swift, Python, SQL",4.9,95.3,Yes,39.86
9495,9496,7.6,0,2,1,7,No,Yes,72,67,4,NotPlaced,Arjun Pillai,20,Mechanical Engineering,76.5,62.7,52.3,61.6,"JavaScript, Java",4.4,93.4,No,5.8
9496,9497,7.8,1,3,2,9,Yes,No,79,77,3,NotPlaced,Neha Iyer,24,Computer Science & Engineering,68.4,34.6,76.7,72.4,"Kotlin, Python, Java, SQL, C++",5.0,100.0,No,5.8
9497,9498,7.4,1,1,0,7,Yes,Yes,61,82,0,Placed,Ishaan Sen,21,Information Technology,92.3,74.8,86.2,68.3,"JavaScript, SQL",4.9,97.7,No,20.05
9498,9499,7.0,1,2,0,8,No,Yes,81,61,3,NotPlaced,Nikhil Joshi,20,Information Technology,78.2,33.5,77.6,65.5,"Java, SQL, C++",4.9,93.2,No,5.8
9499,9500,8.3,0,3,2,7,Yes,Yes,70,84,1,NotPlaced,Nikhil Mishra,23,Civil Engineering,82.4,52.7,65.4,73.8,"Go, Python",5.0,93.0,No,5.8
9500,9501,7.6,2,3,2,8,Yes,Yes,80,80,0,Placed,Amit Choudhury,21,Electrical & Electronics Engineering,76.8,74.8,73.5,75.9,"Go, SQL, Python, Kotlin",5.0,97.4,Yes,22.63
9501,9502,8.0,2,3,2,9,Yes,Yes,73,85,1,Placed,Pooja Chatterjee,20,Computer Science & Engineering,88.5,87.6,98.2,87.2,"Python, SQL, C++",4.6,90.2,Yes,28.96
9502,9503,8.1,1,3,2,9,Yes,Yes,84,81,1,Placed,Yash Reddy,22,Mechanical Engineering,95.1,68.9,91.4,87.0,"SQL, Python, Swift, Kotlin, Java",5.0,93.5,Yes,26.2
9503,9504,6.8,1,2,1,7,Yes,Yes,55,68,2,NotPlaced,Neha Verma,23,Computer Science & Engineering,64.0,49.2,69.0,58.5,"Java, JavaScript, Python",4.3,93.0,Yes,5.8
9504,9505,7.4,1,2,1,6,No,Yes,57,66,2,NotPlaced,Amit Pandey,20,Computer Science & Engineering,82.4,54.2,68.0,59.3,"Python, Java, JavaScript",3.3,75.2,No,5.79
9505,9506,7.8,1,2,2,9,Yes,Yes,77,85,1,Placed,Priya Patel,20,Information Technology,75.1,79.0,91.8,78.4,"SQL, Python, JavaScript, Java",4.8,96.5,Yes,24.03
9506,9507,7.7,1,2,0,7,No,Yes,55,71,2,NotPlaced,Karan Nair,23,Electronics & Communication Engineering,67.0,48.1,70.1,50.3,"C++, Python",4.0,84.7,No,5.8
9507,9508,7.5,2,3,0,8,Yes,No,55,84,0,Placed,Siddhi Banerjee,22,Electronics & Communication Engineering,85.5,73.2,83.0,78.0,"Go, SQL, Java, C++",5.0,94.3,Yes,21.83
9508,9509,6.7,1,1,0,7,Yes,Yes,61,73,0,Placed,Deepak Rao,24,Information Technology,82.0,87.0,84.5,69.1,"Java, Python, SQL",4.5,90.9,Yes,18.05
9509,9510,7.6,1,1,1,7,No,No,55,65,2,NotPlaced,Aryan Reddy,22,Information Technology,85.5,66.3,79.5,57.0,"Java, SQL, JavaScript",4.9,92.6,Yes,5.8
9510,9511,6.6,2,1,2,6,No,No,63,67,3,NotPlaced,Rahul Patel,23,Civil Engineering,88.4,35.2,47.6,46.7,"JavaScript, Swift",4.7,89.3,Yes,3.8
9511,9512,8.2,1,3,1,8,Yes,Yes,80,74,0,Placed,Deepak Choudhury,24,Electrical & Electronics Engineering,81.0,70.9,82.4,84.6,"C++, Python, SQL, Go, Java",5.0,93.0,No,25.01
9512,9513,8.2,1,2,1,7,Yes,Yes,87,85,1,NotPlaced,Priya Sharma,20,Electronics & Communication Engineering,67.5,30.2,65.5,61.9,"Swift, Python",4.4,87.6,Yes,5.8
9513,9514,8.3,1,3,1,8,No,Yes,70,70,1,Placed,Aarav Kumar,22,Computer Science & Engineering,95.6,75.1,99.4,86.6,"Python, Java, C++",4.9,82.5,No,26.45
9514,9515,8.2,1,1,2,7,Yes,No,82,69,0,Placed,Aarav Rao,22,Electrical & Electronics Engineering,98.1,75.2,74.0,78.7,"Python, C++",4.6,84.6,No,20.03
9515,9516,8.4,2,3,2,8,Yes,Yes,76,82,1,NotPlaced,Aarav Chatterjee,24,Electronics & Communication Engineering,86.1,43.7,66.6,70.9,"C++, SQL, Python",4.5,79.7,No,5.8
9516,9517,8.1,2,3,1,8,Yes,Yes,71,85,0,Placed,Ishaan Pandey,20,Civil Engineering,80.2,72.6,91.4,82.5,"SQL, Python, C++",5.0,92.1,No,26.05
9517,9518,7.8,1,2,0,8,No,No,57,63,2,NotPlaced,Aditi Pillai,22,Computer Science & Engineering,66.9,48.4,74.4,72.3,"C++, SQL, JavaScript",3.2,73.8,Yes,5.8
9518,9519,7.1,2,2,2,8,Yes,Yes,62,86,1,Placed,Arjun Pandey,24,Electronics & Communication Engineering,95.3,84.0,70.1,76.8,"C++, Go, Java, Swift",5.0,100.0,Yes,19.73
9519,9520,8.7,1,1,1,8,Yes,Yes,69,79,0,Placed,Tanvi Sen,22,Civil Engineering,74.9,83.6,86.9,85.8,"Python, SQL, Kotlin, Java, C++",4.4,85.4,Yes,41.52
9520,9521,8.1,1,1,0,8,No,Yes,55,69,1,NotPlaced,Aadhya Rao,20,Information Technology,66.5,39.7,84.2,70.2,"Java, SQL, JavaScript, C++",4.7,98.3,No,5.8
9521,9522,6.7,1,2,1,7,Yes,Yes,75,84,2,NotPlaced,Nikhil Kumar,20,Electronics & Communication Engineering,87.1,41.5,56.1,51.6,"C++, SQL",4.8,92.2,Yes,5.26
9522,9523,7.7,0,1,1,6,No,Yes,58,70,2,NotPlaced,Aarav Iyer,21,Civil Engineering,63.8,77.6,53.6,57.6,"C++, JavaScript, Java",3.2,70.1,No,5.1
9523,9524,7.7,1,1,0,7,No,No,56,67,2,NotPlaced,Neha Iyer,24,Information Technology,74.2,30.0,78.1,63.3,"C++, Java",4.4,86.4,Yes,5.8
9524,9525,7.3,1,1,1,8,No,Yes,55,66,0,Placed,Aditi Sen,23,Electronics & Communication Engineering,84.9,67.3,83.9,80.2,"SQL, Swift, C++, Java",5.0,100.0,No,17.6
9525,9526,7.5,1,2,1,7,No,Yes,66,67,2,NotPlaced,Kiran Sen,22,Computer Science & Engineering,87.1,58.2,67.7,65.6,"Python, Java, C++",4.4,89.8,Yes,5.8
9526,9527,7.6,0,1,0,8,No,No,55,73,3,NotPlaced,Kavya Patel,20,Information Technology,62.3,53.9,70.8,65.1,"SQL, Python, Java, JavaScript, C++",4.2,84.5,No,5.8
9527,9528,6.8,1,2,1,7,No,No,55,63,3,NotPlaced,Aadhya Sharma,22,Computer Science & Engineering,81.9,35.8,53.0,56.5,"SQL, Java, Swift",4.5,92.7,Yes,4.4
9528,9529,8.3,0,1,0,8,Yes,No,76,80,1,NotPlaced,Aadhya Verma,22,Computer Science & Engineering,73.8,35.3,82.4,69.4,"SQL, Java, JavaScript",4.5,87.6,Yes,5.8
9529,9530,7.6,0,1,1,6,No,No,55,69,2,NotPlaced,Siddhi Rao,23,Electronics & Communication Engineering,85.2,77.5,60.5,54.6,"Kotlin, SQL",4.0,80.4,Yes,5.53
9530,9531,7.7,1,1,1,8,Yes,Yes,72,71,3,NotPlaced,Sai Chatterjee,20,Computer Science & Engineering,82.7,77.4,81.1,65.3,"C++, JavaScript, Python, SQL",4.6,88.1,No,5.8
9531,9532,8.1,1,3,2,9,Yes,Yes,90,85,0,Placed,Nikhil Sharma,21,Mechanical Engineering,97.7,76.5,80.6,86.7,"SQL, Go, Python, C++, Java",4.7,95.3,No,25.53
9532,9533,6.9,1,1,1,6,No,No,61,63,4,NotPlaced,Sanya Choudhury,24,Information Technology,70.0,68.8,71.2,47.6,"JavaScript, Python, C++",2.9,63.9,No,5.63
9533,9534,8.4,2,3,2,8,Yes,Yes,81,68,0,Placed,Nikhil Singh,22,Electronics & Communication Engineering,85.1,68.0,92.9,82.8,"C++, Python, Go, Java",4.4,88.6,Yes,28.56
9534,9535,8.3,1,1,1,7,No,Yes,65,62,1,NotPlaced,Aditi Reddy,23,Computer Science & Engineering,84.6,52.6,82.1,69.3,"SQL, Python, JavaScript",4.2,84.7,No,5.8
9535,9536,7.8,1,2,2,7,Yes,Yes,66,86,0,Placed,Aditi Chatterjee,23,Computer Science & Engineering,95.4,90.1,86.2,74.8,"JavaScript, Java",4.9,99.4,No,23.13
9536,9537,7.5,1,2,1,7,Yes,Yes,58,84,4,NotPlaced,Kavya Das,24,Computer Science & Engineering,89.8,60.1,66.0,61.3,"JavaScript, Java, C++",5.0,92.2,No,5.8
9537,9538,8.0,1,1,1,7,No,Yes,72,64,2,NotPlaced,Krishna Singh,24,Computer Science & Engineering,90.3,68.5,73.1,62.5,"SQL, Python, Go",4.2,86.7,Yes,5.8
9538,9539,7.8,1,2,1,6,Yes,No,71,67,4,NotPlaced,Yash Joshi,20,Mechanical Engineering,75.6,59.7,52.2,51.4,"Go, Kotlin, JavaScript",4.9,94.1,No,5.8
9539,9540,8.1,2,1,0,7,Yes,Yes,83,85,1,NotPlaced,Kiran Das,22,Electrical & Electronics Engineering,81.3,75.4,65.5,58.1,"JavaScript, Python, C++",3.6,74.9,Yes,5.8
9540,9541,8.3,2,3,2,8,Yes,Yes,78,81,1,Placed,Divya Kumar,22,Mechanical Engineering,84.0,79.8,83.9,91.2,"C++, Python, Java, JavaScript, SQL",4.8,99.9,Yes,28.73
9541,9542,8.0,2,3,2,8,Yes,Yes,84,72,1,Placed,Krishna Patel,24,Electronics & Communication Engineering,86.5,87.6,74.6,78.0,"Java, JavaScript, Python",5.0,98.7,No,24.33
9542,9543,8.4,2,3,2,9,Yes,Yes,79,86,0,Placed,Yash Kumar,21,Electronics & Communication Engineering,96.6,87.0,94.7,85.0,"JavaScript, Kotlin, Java, Go, SQL",5.0,93.4,Yes,30.92
9543,9544,7.4,1,3,0,8,Yes,Yes,69,83,0,Placed,Aditya Sen,22,Information Technology,80.4,85.8,90.0,80.4,"Python, Java, C++",5.0,98.0,Yes,22.1
9544,9545,8.4,2,3,1,8,Yes,Yes,78,83,1,NotPlaced,Nikhil Pandey,23,Computer Science & Engineering,73.7,48.5,88.3,61.6,"JavaScript, Java, Python",4.5,87.2,No,5.8
9545,9546,7.6,1,1,1,7,No,Yes,57,67,3,NotPlaced,Vikram Joshi,24,Electronics & Communication Engineering,82.4,53.6,63.6,53.2,"Python, C++, SQL",3.7,73.8,No,5.32
9546,9547,8.3,1,3,2,9,Yes,Yes,80,86,0,Placed,Alok Nair,22,Computer Science & Engineering,82.8,82.3,98.0,86.1,"Python, Java, JavaScript, SQL",4.8,89.4,No,25.42
9547,9548,8.6,2,3,0,9,Yes,Yes,79,79,0,Placed,Meghna Rao,20,Information Technology,91.5,80.1,100.0,98.4,"Python, JavaScript, C++",4.8,92.8,No,39.89
9548,9549,7.4,1,1,0,8,No,Yes,55,72,0,Placed,Sanya Pandey,24,Computer Science & Engineering,95.8,92.5,81.1,78.7,"Python, JavaScript, Java",4.2,84.2,No,18.22
9549,9550,8.2,2,3,2,8,Yes,Yes,83,83,1,Placed,Dev Singh,23,Information Technology,88.1,81.5,83.6,91.5,"Java, JavaScript, SQL, C++",5.0,93.1,Yes,27.2
9550,9551,8.1,2,1,0,8,Yes,Yes,83,79,1,Placed,Kabir Reddy,20,Computer Science & Engineering,98.7,87.4,90.0,86.2,"Python, JavaScript, SQL, Java, C++",4.3,81.3,Yes,22.38
9551,9552,8.5,1,3,2,8,Yes,Yes,69,83,0,Placed,Meera Patel,24,Computer Science & Engineering,88.5,83.3,100.0,87.1,"Python, Go, JavaScript, SQL",3.6,76.3,No,44.44
9552,9553,6.6,1,1,0,7,No,No,62,82,2,NotPlaced,Aarav Reddy,24,Information Technology,76.3,71.5,64.9,55.5,"JavaScript, Python, SQL",4.5,91.2,No,4.66
9553,9554,7.6,2,3,1,7,No,Yes,62,64,2,NotPlaced,Yash Mehta,22,Computer Science & Engineering,59.4,78.2,68.5,64.7,"Python, C++, Java",3.7,76.1,Yes,5.8
9554,9555,8.2,0,2,2,8,Yes,Yes,74,68,0,Placed,Karan Nair,20,Computer Science & Engineering,80.9,86.1,99.5,95.8,"SQL, JavaScript, Python",3.4,75.6,Yes,24.48
9555,9556,7.5,2,3,0,9,Yes,No,88,86,1,Placed,Yash Sharma,24,Information Technology,100.0,76.0,93.9,76.0,"C++, JavaScript, SQL",4.6,97.6,Yes,21.5
9556,9557,8.1,1,3,2,8,Yes,Yes,81,85,0,Placed,Sanjay Reddy,23,Information Technology,91.8,84.4,95.6,77.0,"Python, Java, JavaScript, SQL, Swift",5.0,99.5,No,25.56
9557,9558,8.5,1,3,0,7,Yes,Yes,80,87,1,NotPlaced,Riya Rao,20,Mechanical Engineering,69.6,65.5,61.4,64.0,"C++, SQL, Python",4.3,95.5,No,5.8
9558,9559,8.3,1,3,2,8,No,Yes,75,62,1,Placed,Aarav Gupta,22,Electronics & Communication Engineering,88.3,85.6,91.2,92.8,"SQL, Java, C++",4.9,90.5,No,23.88
9559,9560,8.4,2,3,2,9,Yes,Yes,70,85,1,Placed,Aditya Mishra,21,Mechanical Engineering,97.8,86.3,82.4,91.7,"SQL, JavaScript, Java, Python, Kotlin",4.8,96.2,Yes,28.47
9560,9561,8.4,2,3,2,9,Yes,Yes,78,83,1,Placed,Siddhi Patel,24,Computer Science & Engineering,94.5,72.3,100.0,87.8,"Python, C++, Go, Java, Swift",4.2,80.7,No,28.89
9561,9562,6.8,1,1,2,6,No,No,55,63,4,NotPlaced,Krishna Iyer,21,Information Technology,82.7,37.6,53.7,52.8,"Java, JavaScript, C++",3.6,74.1,Yes,4.25
9562,9563,7.8,1,1,0,6,No,No,58,80,2,NotPlaced,Alok Verma,24,Electronics & Communication Engineering,76.6,34.9,63.8,51.9,"C++, Python, SQL",4.6,89.6,No,5.8
9563,9564,7.3,1,2,2,8,No,No,70,65,4,NotPlaced,Kavya Gupta,22,Computer Science & Engineering,87.0,57.6,67.7,71.2,"Python, Java, JavaScript, C++",4.8,85.1,Yes,5.36
9564,9565,8.5,1,3,2,9,Yes,Yes,72,83,1,NotPlaced,Abhishek Pandey,22,Computer Science & Engineering,77.0,49.6,82.7,78.5,"Go, SQL, C++, Java, Python",4.2,87.3,No,5.8
9565,9566,8.0,1,3,2,9,Yes,Yes,87,81,0,Placed,Riya Sen,22,Electronics & Communication Engineering,91.9,81.2,90.7,92.2,"JavaScript, Python, Go",4.2,84.3,No,24.55
9566,9567,7.4,2,1,1,7,Yes,Yes,55,68,3,NotPlaced,Divya Reddy,22,Electronics & Communication Engineering,67.9,68.1,56.5,57.8,"Python, Kotlin, C++",4.6,91.2,Yes,5.8
9567,9568,7.5,2,2,0,6,No,No,67,69,2,NotPlaced,Meera Iyer,20,Computer Science & Engineering,62.7,33.3,66.4,50.4,"Java, SQL, Python",4.5,81.3,No,5.8
9568,9569,7.6,1,1,0,8,Yes,Yes,81,81,2,NotPlaced,Aditya Rao,20,Computer Science & Engineering,76.2,71.1,71.5,66.5,"Java, Python, C++, JavaScript",4.2,82.5,Yes,5.8
9569,9570,8.4,2,3,2,8,Yes,Yes,85,82,1,Placed,Sai Choudhury,24,Electronics & Communication Engineering,92.2,71.9,97.0,86.5,"C++, JavaScript, Java, SQL, Swift",5.0,96.0,No,27.6
9570,9571,6.5,1,1,1,6,No,No,59,69,4,NotPlaced,Divya Sen,20,Computer Science & Engineering,64.0,51.7,55.5,45.6,"JavaScript, SQL",3.5,73.7,No,3.74
9571,9572,8.0,0,1,1,7,No,No,55,65,3,NotPlaced,Aryan Choudhury,24,Mechanical Engineering,85.4,74.8,67.7,59.2,"SQL, Java",4.0,80.8,Yes,5.8
9572,9573,7.8,0,2,0,8,No,Yes,56,73,4,NotPlaced,Krishna Das,20,Mechanical Engineering,59.9,73.7,60.7,76.6,"C++, Kotlin, SQL, Python",4.7,90.8,No,5.8
9573,9574,7.6,0,1,0,8,No,Yes,58,72,3,NotPlaced,Tanvi Joshi,20,Mechanical Engineering,78.2,76.2,53.2,63.9,"Python, JavaScript, Java, Go, C++",4.2,80.4,Yes,5.8
9574,9575,7.7,1,2,1,8,Yes,Yes,69,69,1,Placed,Amit Gupta,20,Computer Science & Engineering,90.5,91.9,90.7,77.0,"SQL, Python, JavaScript, Java",4.7,89.1,No,24.66
9575,9576,7.4,2,3,2,8,No,Yes,79,71,3,NotPlaced,Harsh Sharma,23,Computer Science & Engineering,58.5,61.7,81.0,64.1,"SQL, C++, Java",4.8,82.6,No,5.8
9576,9577,7.3,1,2,0,8,Yes,Yes,90,88,1,Placed,Siddhi Gupta,22,Mechanical Engineering,84.5,99.5,70.8,83.2,"C++, JavaScript, Go, SQL",4.0,73.9,No,18.24
9577,9578,8.8,2,3,2,9,Yes,Yes,65,86,0,Placed,Ishaan Banerjee,23,Computer Science & Engineering,80.5,100.0,100.0,100.0,"Java, C++, Python, SQL",5.0,100.0,Yes,41.77
9578,9579,8.6,1,3,2,8,Yes,Yes,70,83,0,Placed,Diya Reddy,20,Computer Science & Engineering,100.0,82.0,100.0,73.8,"Python, C++, JavaScript, SQL, Go",4.8,93.4,Yes,45.0
9579,9580,7.8,2,3,0,9,Yes,Yes,86,82,2,NotPlaced,Vivek Kumar,20,Computer Science & Engineering,73.7,59.4,88.2,72.7,"SQL, Python, C++, JavaScript, Java",4.7,92.5,No,5.8
9580,9581,8.0,2,3,2,8,Yes,No,80,68,2,NotPlaced,Aditya Verma,23,Computer Science & Engineering,62.4,66.1,83.1,73.9,"JavaScript, Python, Java, SQL",4.9,93.4,No,5.8
9581,9582,7.7,1,2,0,7,No,Yes,78,71,3,NotPlaced,Divya Patel,24,Electronics & Communication Engineering,83.3,52.0,59.7,51.0,"Go, Swift, Python",5.0,99.1,No,5.8
9582,9583,8.4,1,3,2,8,Yes,Yes,78,87,0,Placed,Priya Mishra,22,Mechanical Engineering,83.4,88.6,78.6,86.4,"Swift, Python, Java, JavaScript, SQL",4.6,89.4,No,26.29
9583,9584,7.7,2,1,3,7,Yes,Yes,67,78,1,Placed,Ishaan Singh,24,Electrical & Electronics Engineering,82.6,72.5,75.3,78.3,"C++, Go",4.9,93.3,No,23.47
9584,9585,8.7,2,3,2,7,Yes,Yes,76,83,0,Placed,Divya Singh,22,Electronics & Communication Engineering,91.8,87.3,81.8,84.6,"C++, SQL",4.7,87.8,No,26.92
9585,9586,7.6,1,1,0,6,No,No,55,67,2,NotPlaced,Riya Choudhury,21,Computer Science & Engineering,77.2,35.2,68.3,49.8,"C++, Python, Java",4.1,68.0,No,5.61
9586,9587,6.7,0,3,0,9,Yes,Yes,79,65,1,Placed,Yash Singh,22,Information Technology,73.1,74.9,90.3,81.4,"JavaScript, SQL, Python",4.4,87.2,No,18.37
9587,9588,8.1,2,3,2,9,Yes,No,74,84,1,Placed,Rohan Sharma,24,Computer Science & Engineering,90.2,77.5,100.0,79.0,"JavaScript, Python, C++",4.8,91.1,No,26.33
9588,9589,8.2,2,3,0,8,Yes,Yes,77,83,1,Placed,Ishaan Pandey,22,Computer Science & Engineering,76.7,85.7,95.3,77.4,"Python, JavaScript, Java, SQL",4.8,92.5,No,27.89
9589,9590,6.5,1,2,0,6,Yes,Yes,70,64,3,NotPlaced,Abhishek Gupta,21,Computer Science & Engineering,62.4,63.2,51.3,46.3,"JavaScript, Python",4.2,85.8,Yes,4.79
9590,9591,8.5,1,3,0,9,Yes,Yes,78,82,0,Placed,Karan Chatterjee,21,Electronics & Communication Engineering,77.0,88.5,83.6,91.8,"C++, Python, SQL, Java, JavaScript",5.0,95.3,No,23.01
9591,9592,7.8,1,3,1,7,No,Yes,72,85,4,NotPlaced,Aditya Pandey,20,Computer Science & Engineering,73.4,41.0,78.4,67.0,"JavaScript, Swift, Python",3.9,75.3,Yes,5.8
9592,9593,7.5,1,3,2,8,Yes,Yes,70,84,0,Placed,Aditi Nair,21,Civil Engineering,97.7,87.5,74.4,71.7,"SQL, C++, JavaScript, Java, Python",4.8,91.0,Yes,21.23
9593,9594,6.7,0,2,0,7,No,Yes,60,58,2,NotPlaced,Kavya Nair,23,Civil Engineering,79.1,78.5,42.0,49.2,"JavaScript, SQL, Python",4.8,90.8,Yes,4.39
9594,9595,8.3,1,1,1,6,Yes,Yes,79,66,1,NotPlaced,Meera Das,24,Computer Science & Engineering,79.5,57.2,82.9,58.6,"Java, Python, JavaScript",4.4,86.4,No,5.8
9595,9596,7.0,1,3,1,8,Yes,Yes,59,68,6,Placed,Abhishek Mehta,23,Information Technology,93.4,92.5,76.7,75.2,"C++, JavaScript, Java",4.8,96.7,Yes,17.71
9596,9597,8.3,2,1,2,8,Yes,Yes,80,81,0,Placed,Dev Pillai,23,Electrical & Electronics Engineering,80.3,87.7,77.5,84.7,"JavaScript, C++, SQL, Python",4.1,85.6,No,23.31
9597,9598,8.3,1,3,0,9,Yes,Yes,83,81,0,Placed,Ananya Patel,24,Civil Engineering,77.9,72.7,82.8,93.1,"Python, C++, JavaScript, Java",4.6,88.6,No,23.5
